Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Included / International,Price / International,Compare At Price / International,Status
beats-solo-buds-wireless-bluetooth-earbuds-18-hours-of-battery-life-apple,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/51ZG3qlsJiL._AC_SL1500_.jpg,6,Beats Solo Buds - Wireless Bluetooth Earbuds | 18 Hours of Battery Life | Apple - Detail View,,,,,,,,,,,,,
beats-solo-buds-wireless-bluetooth-earbuds-18-hours-of-battery-life-apple,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/61VV+eGLUIL._AC_SL1500_.jpg,7,Beats Solo Buds - Wireless Bluetooth Earbuds | 18 Hours of Battery Life | Apple - Detail View,,,,,,,,,,,,,
beats-solo-buds-wireless-bluetooth-earbuds-18-hours-of-battery-life-apple,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/61cMDoBK4LL._AC_SL1500_.jpg,8,Beats Solo Buds - Wireless Bluetooth Earbuds | 18 Hours of Battery Life | Apple - Detail View,,,,,,,,,,,,,
beats-flex-wireless-earbuds-apple-w1-headphone-chip-magnetic-earphones,"Beats Flex Wireless Earbuds - Apple W1 Headphone Chip, Magnetic Earphones,","<div class=""sfx-features""><h3>Key Features</h3><ul><li>BATTERY LIFE - Up to 12 hours of listening time</li><li>CUSTOMIZED FIT - All-day comfort with Flex-Form cable and four eartip options</li><li>APPLE HEADPHONE CHIP - Powered by the Apple W1 headphone chip for seamless connectivity</li><li>THE MUSIC STOPS WHEN YOU DO - Magnetic earbuds with Auto-Play/Pause</li><li>LISTEN WITH A FRIEND - Audio Sharing lets you wirelessly share audio with another pair of Beats headphones or AirPods</li><li>EXTENDED WIRELESS RANGE - Class 1 Bluetooth for extended range and fewer dropouts</li><li>ON-DEVICE CONTROLS - On-device controls for music, calls, and voice assistant</li><li>BUILT-IN MICROPHONE - Built-in microphone with wind reduction for elevated voice clarity</li><li>COMPATIBILITY - Compatible with Apple and Android</li><li>WHAT'S IN THE BOX - Beats Flex wireless earphones, USB-C to USB-C charging cable, Eartips with four size options, Quick Start Guide, Warranty card (USB-C power adapter sold separately)</li></ul></div>
<div class=""sfx-specs""><h3>Specifications</h3><table class=""sfx-spec-table""><tr><td><strong>Product Dimensions</strong></td><td>‎3.15 x 1.26 x 4.8 inches</td></tr><tr><td><strong>Charging Time</strong></td><td>‎12 Hours</td></tr><tr><td><strong>Units</strong></td><td>‎1.0 Count</td></tr><tr><td><strong>Number Of Items</strong></td><td>‎1</td></tr></table></div>",Beats,,,"Brand:Beats, Feature:Bluetooth, Feature:USB-C, Feature:Voice-Control, Feature:Wireless, Keyword:Flex, Keyword:Earbuds, Keyword:Apple, Keyword:Headphone, Keyword:Chip, Keyword:Magnetic, Keyword:Earphones, Keyword:Class, Keyword:Listening, Keyword:Built-in, Keyword:Microphone, Keyword:Yuzu, Keyword:Yellow, Prime:Yes, Source:Amazon-US",FALSE,Title,Default Title,,,,,AMZ-B08L6ZPV7T,0,shopify,100,deny,manual,0,,TRUE,TRUE,,https://m.media-amazon.com/images/I/51JPEkpWOCL._AC_SL1500_.jpg,1,"Beats Flex Wireless Earbuds - Apple W1 Headphone Chip, Magnetic Earphones, - Beats",FALSE,"Beats Flex Wireless Earbuds - Apple W1 Headphone Chip, Magnetic","Beats Flex Wireless Earbuds - Apple W1 Headphone Chip. Features: Product Dimensions, Charging Time, Units, Number Of Items. Shop Beats.",,https://m.media-amazon.com/images/I/51JPEkpWOCL._AC_SL1500_.jpg,lb,,,TRUE,TRUE,,,draft
beats-flex-wireless-earbuds-apple-w1-headphone-chip-magnetic-earphones,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/51skfRTbpKL._AC_SL1500_.jpg,2,"Beats Flex Wireless Earbuds - Apple W1 Headphone Chip, Magnetic Earphones, - View 2",,,,,,,,,,,,,
beats-flex-wireless-earbuds-apple-w1-headphone-chip-magnetic-earphones,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/6107XaUIEsL._AC_SL1500_.jpg,3,"Beats Flex Wireless Earbuds - Apple W1 Headphone Chip, Magnetic Earphones, - View 3",,,,,,,,,,,,,
beats-flex-wireless-earbuds-apple-w1-headphone-chip-magnetic-earphones,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71cMFhWc5mL._AC_SL1500_.jpg,4,"Beats Flex Wireless Earbuds - Apple W1 Headphone Chip, Magnetic Earphones, - View 4",,,,,,,,,,,,,
beats-flex-wireless-earbuds-apple-w1-headphone-chip-magnetic-earphones,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71PapAfm5UL._AC_SL1500_.jpg,5,"Beats Flex Wireless Earbuds - Apple W1 Headphone Chip, Magnetic Earphones, - View 5",,,,,,,,,,,,,
beats-flex-wireless-earbuds-apple-w1-headphone-chip-magnetic-earphones,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/61TKiB6GtgL._AC_SL1500_.jpg,6,"Beats Flex Wireless Earbuds - Apple W1 Headphone Chip, Magnetic Earphones, - Detail View",,,,,,,,,,,,,
beats-flex-wireless-earbuds-apple-w1-headphone-chip-magnetic-earphones,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/61cIZ2uX26L._AC_SL1500_.jpg,7,"Beats Flex Wireless Earbuds - Apple W1 Headphone Chip, Magnetic Earphones, - Detail View",,,,,,,,,,,,,
