Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Included / International,Price / International,Compare At Price / International,Status
samsung-galaxy-buds-fan-edition-sm-r400-active-noise-cancelling-wireless,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/31ysF5KMiWL._AC_.jpg,5,"Samsung Galaxy Buds Fan Edition SM-R400, Active Noise-Cancelling, Wireless - View 5",,,,,,,,,,,,,
aptkdoe-wireless-earbuds-75hrs-bluetooth-54-headphone-sport-2026-bluetooth,"Aptkdoe Wireless Earbuds 75hrs Bluetooth 5.4 Headphone Sport, 2026 Bluetooth","<div class=""sfx-features""><h3>Key Features</h3><ul><li><strong>Hi-Fi Deep Bass Stereo and Crystal Clear Calls</strong> — Bluetooth earphones 14.2mm large size speaker driver delivers powerful bass, mellow midrange, and clear treble, reproducing your music vividly to power your workout. Noise cancelling headphones are equipped with high quality ENC noise reduction mics to passively cancel 80% background noise so you and the caller can hear each other better and make crystal-clear calls with minimal background noise. Enjoy top-notch conversations wherever you are.</li><li><strong>75 Hours Playtime and Dual LED Display</strong> — Running headphones provides up to 15 hours continuous using time on a single charge, portable charging case can charge the earbuds for 5-6 times, giving 75 hours of a total playtime. Whether on the road or in daily life, it will provide unparalleled convenience and smart experience. The dual LED display on earphones accurately display the remaining power of charging case and the charging progress of Wireless ear buds.</li><li><strong>Leading Bluetooth 5.4 Technology and Easy Pairing</strong> — Features with the advanced Bluetooth 5.4 chip technology, Aptkdoe HD65 wireless headphones support HFP A2DP HSP AVRCP, which provides instant pairing and stable transmission without interruptions, with a stable connection distance of up to 33ft. The moment you open the case, the earbuds instantly and effortlessly pair with your previously connected device, sparing you from the hassle of manual pairing and long connection times.</li><li><strong>Sensitive Button Control and Wide Compatibility</strong> — Earbuds wireless bluetooth with button Control, you can control music play/pause, previous/next track, volume+/-, answer/reject, end calls and enable voice assistance by click buttons on earbuds. You can easily control it without operating the phone. You can listen to the music while running, working, reading, meeting, etc. Wireless earbuds bluetooth compatible with most bluetooth-enabled devices such as cellphones, tablets, laptop, ect.</li><li><strong>Ergonomic Sports Design and IPX7 Waterproof</strong> — The Wireless earbuds sport features ear hooks made of an innovative TPU (elastic) material that not only solves the problem of bluetooth earphones falling off when running, but is also comfortable to wear and anti-allergic. The earphones wireless bluetooth are equipped with nano-coated waterproof material, which can effectively prevent splash damage caused by sweat and raindrops, especially for jogging, gym, yoga and more sports.</li></ul></div>
<div class=""sfx-specs""><h3>Specifications</h3><table class=""sfx-spec-table""><tr><td><strong>Noise Control</strong></td><td>Active Noise Cancellation</td></tr><tr><td><strong>Headphones Jack</strong></td><td>No Jack</td></tr><tr><td><strong>Model Name</strong></td><td>HD65</td></tr><tr><td><strong>Connectivity Technology</strong></td><td>Wireless</td></tr><tr><td><strong>Wireless Communication Technology</strong></td><td>Bluetooth</td></tr><tr><td><strong>Included Components</strong></td><td>2 x Wireless earbuds sport 1 x Fast Charging Case 1 x USB-C Charging Cable 3 x Pairs of Earplugs (S, M, L) 1 x Instruction Manua</td></tr><tr><td><strong>Age Range (Description)</strong></td><td>Adult</td></tr><tr><td><strong>Material</strong></td><td>Thermoplastic Polyurethane</td></tr><tr><td><strong>Specific Uses For Product</strong></td><td>Sport</td></tr><tr><td><strong>Charging Time</strong></td><td>1.5 Hours</td></tr><tr><td><strong>Compatible Devices</strong></td><td>Cellphones, Tablets, Laptops</td></tr><tr><td><strong>Control Type</strong></td><td>Media Control</td></tr><tr><td><strong>Cable Feature</strong></td><td>Without Cable</td></tr><tr><td><strong>Water Resistance Level</strong></td><td>Water Resistant</td></tr><tr><td><strong>Control Method</strong></td><td>Push Button</td></tr><tr><td><strong>Number of Items</strong></td><td>1</td></tr><tr><td><strong>Battery Life</strong></td><td>15 Hours</td></tr><tr><td><strong>Audio Driver Type</strong></td><td>Dynamic Driver</td></tr><tr><td><strong>Bluetooth Range</strong></td><td>10 Meters</td></tr><tr><td><strong>Bluetooth Version</strong></td><td>5.4</td></tr><tr><td><strong>Carrying Case Material</strong></td><td>Plastic or Metal</td></tr><tr><td><strong>Carrying Case Color</strong></td><td>Black</td></tr><tr><td><strong>Audio Driver Size</strong></td><td>14.2 Millimeters</td></tr><tr><td><strong>Earpiece Shape</strong></td><td>Hook</td></tr><tr><td><strong>Series Number</strong></td><td>65</td></tr><tr><td><strong>Hardware Interface</strong></td><td>Bluetooth</td></tr><tr><td><strong>Input Device Interface</strong></td><td>Bluetooth</td></tr><tr><td><strong>Noise Control Features</strong></td><td>active_noise_cancellation</td></tr><tr><td><strong>Generation</strong></td><td>1</td></tr><tr><td><strong>Supports Bluetooth Technology</strong></td><td>Yes</td></tr><tr><td><strong>Special Feature</strong></td><td>75-Hour All-Day Playtime, Ergonomic & Secure Sports Design, Hi-Fi Sound with Deep Bass, Clear Calls with ENC Noise Reduction, Bluetooth 5.4 & Instant Auto-Pairing, Convenient Button Control, Wide Compatibility</td></tr><tr><td><strong>Package Dimensions</strong></td><td>4.33 x 3.98 x 1.65 inches</td></tr><tr><td><strong>Units</strong></td><td>1.0 Count</td></tr></table></div>",Aptkdoe,,Earbud Headphones,"Cat:Electronics, Cat:Headphones,-Earbuds-&-Accessories, Cat:Headphones-&-Earbuds, Cat:Earbud-Headphones, Brand:Aptkdoe, Feature:Bluetooth-5.4, Feature:Noise-Cancelling, Feature:ENC, Feature:IPX7-Waterproof, Feature:HiFi, Feature:Stereo, Feature:Deep-Bass, Feature:75Hr-Battery, Feature:Wireless, Feature:Portable, Feature:Ergonomic, Use:Gym, Use:Sports, Use:Running, Use:Workout, Keyword:Earbuds, Keyword:Headphone, Keyword:Sport, Keyword:Stereo, Keyword:Deep, Keyword:Bass, Keyword:Bud, Keyword:Earhooks, Keyword:Enc, Keyword:Mic, Keyword:Earphone, Keyword:Gym, Keyword:Running, Keyword:Workout, Bestseller:Top-100, Bestseller:Top-500, Bestseller:Top-1000, Prime:Yes, Source:Amazon-US",FALSE,Title,Default Title,,,,,AMZ-B0CSXV3GK4,0,shopify,100,deny,manual,0,,TRUE,TRUE,,https://m.media-amazon.com/images/I/71NMUHszF4L._AC_SL1500_.jpg,1,"Aptkdoe Wireless Earbuds 75hrs Bluetooth 5.4 Headphone Sport, 2026 Bluetooth - Aptkdoe",FALSE,"Aptkdoe Wireless Earbuds 75hrs Bluetooth 5.4 Headphone Sport, 2026","Aptkdoe Wireless Earbuds 75hrs Bluetooth 5.4 Headphone. Features: Hi-Fi Deep Bass Stereo and Crystal Clear Calls, 75 Hours Playtime and Dual LED Display, Leading Bluetooth 5.4 Technology and Easy Pairing. Shop Aptkdoe Earbud Headphones.",,https://m.media-amazon.com/images/I/71NMUHszF4L._AC_SL1500_.jpg,lb,,,TRUE,TRUE,,,draft
aptkdoe-wireless-earbuds-75hrs-bluetooth-54-headphone-sport-2026-bluetooth,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71-WoPY0m6L._AC_SL1500_.jpg,2,"Aptkdoe Wireless Earbuds 75hrs Bluetooth 5.4 Headphone Sport, 2026 Bluetooth - View 2",,,,,,,,,,,,,
aptkdoe-wireless-earbuds-75hrs-bluetooth-54-headphone-sport-2026-bluetooth,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71sUnjq4lML._AC_SL1500_.jpg,3,"Aptkdoe Wireless Earbuds 75hrs Bluetooth 5.4 Headphone Sport, 2026 Bluetooth - View 3",,,,,,,,,,,,,
aptkdoe-wireless-earbuds-75hrs-bluetooth-54-headphone-sport-2026-bluetooth,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71+U98A5rPL._AC_SL1500_.jpg,4,"Aptkdoe Wireless Earbuds 75hrs Bluetooth 5.4 Headphone Sport, 2026 Bluetooth - View 4",,,,,,,,,,,,,
aptkdoe-wireless-earbuds-75hrs-bluetooth-54-headphone-sport-2026-bluetooth,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71ZCw-AIN3L._AC_SL1500_.jpg,5,"Aptkdoe Wireless Earbuds 75hrs Bluetooth 5.4 Headphone Sport, 2026 Bluetooth - View 5",,,,,,,,,,,,,
aptkdoe-wireless-earbuds-75hrs-bluetooth-54-headphone-sport-2026-bluetooth,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71ZqIWnBzUL._AC_SL1500_.jpg,6,"Aptkdoe Wireless Earbuds 75hrs Bluetooth 5.4 Headphone Sport, 2026 Bluetooth - Detail View",,,,,,,,,,,,,
aptkdoe-wireless-earbuds-75hrs-bluetooth-54-headphone-sport-2026-bluetooth,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71RREu5yriL._AC_SL1500_.jpg,7,"Aptkdoe Wireless Earbuds 75hrs Bluetooth 5.4 Headphone Sport, 2026 Bluetooth - Detail View",,,,,,,,,,,,,
trausi-bluetooth-54-headphones-with-led-display-open-ear-earbuds-enc-noise,"TRAUSI Bluetooth 5.4 Headphones with LED Display, Open Ear Earbuds, ENC Noise","<div class=""sfx-features""><h3>Key Features</h3><ul><li><strong>Bluetooth 5.4</strong> — Fast & Stable Wireless. wireless earbuds come with the latest Bluetooth 5.4 technology, guaranteeing a swift, reliable, and consistent connection for all your activities. Whether you're enjoying music while engaging in sports, fielding important calls during work hours, or immersing yourself in study, you can count on an effortlessly seamless connectivity experience.</li><li><strong>LED Battery Display</strong> — See Power at a Glance. The intuitive LED power display enables effortless monitoring of the battery status for both the earbuds and the charging case. Upon opening the case, the LED display instantly reveals the remaining battery levels, aiding in efficient charging planning. This thoughtful feature ensures you are always informed and prepared to use your earbuds at any moment.</li><li><strong>Auto Pairing</strong> — Instant Connection. wireless earbuds offer hassle-free automatic pairing. Once set up, they instantly reconnect to your device upon removal from the charging case, facilitating uninterrupted use during work, music, or study sessions. This feature ensures a smooth and convenient connectivity experience without interruptions.</li><li><strong>46-Hour Battery</strong> — All-Day Playback. With wireless earbuds, enjoy up to 40 hours of total battery life. Each earbud offers up to 6 hours of uninterrupted playback on a single charge, while the included charging case seamlessly extends usage time. Experience uninterrupted audio performance throughout your day whether working, exercising, or studying.</li><li>Comfort Fit & Touch Controls. Featuring ergonomic ear hooks and a distinctive open-ear design, wireless earbuds are ideal for prolonged use without causing discomfort. These earbuds allow for effortless music control, including playing, pausing, and skipping tracks, all via touch controls that respond to a simple tap</li></ul></div>
<div class=""sfx-specs""><h3>Specifications</h3><table class=""sfx-spec-table""><tr><td><strong>Sensitivity</strong></td><td>88 dB</td></tr><tr><td><strong>Headphones Jack</strong></td><td>No Jack</td></tr><tr><td><strong>Model Name</strong></td><td>T5</td></tr><tr><td><strong>Connectivity Technology</strong></td><td>Wireless</td></tr><tr><td><strong>Wireless Communication Technology</strong></td><td>Bluetooth</td></tr><tr><td><strong>Included Components</strong></td><td>Cable, Packaging box, T5 Wireless Earbuds * 2, User Manual, Wireless Charging Case</td></tr><tr><td><strong>Age Range (Description)</strong></td><td>Adult</td></tr><tr><td><strong>Material</strong></td><td>Plastic</td></tr><tr><td><strong>Specific Uses For Product</strong></td><td>Sports, Workouts, Running, Fitness, Travel, Cycling, Gym, Outdoor, Music, Entertainment, TV Series, Gaming, Office Meetings, Professional, School</td></tr><tr><td><strong>Charging Time</strong></td><td>46 Hours</td></tr><tr><td><strong>Recommended Uses For Product</strong></td><td>Sports, Workouts, Running, Fitness, Travel, Cycling, Gym, Outdoor, Music, Entertainment, TV Series, Gaming, Office Meetings, Professional, School</td></tr><tr><td><strong>Compatible Devices</strong></td><td>iPhone, Andriod, Cellphones, Desktops, Laptops, Tablets</td></tr><tr><td><strong>Control Type</strong></td><td>Touch Control</td></tr><tr><td><strong>Cable Feature</strong></td><td>Detachable</td></tr><tr><td><strong>Water Resistance Level</strong></td><td>Waterproof</td></tr><tr><td><strong>Customer Package Type</strong></td><td>Standard Packaging</td></tr><tr><td><strong>Style</strong></td><td>Classic</td></tr><tr><td><strong>Control Method</strong></td><td>Touch</td></tr><tr><td><strong>Battery Life</strong></td><td>6 Hours</td></tr><tr><td><strong>Audio Driver Type</strong></td><td>Bone Conduction Driver</td></tr><tr><td><strong>Bluetooth Range</strong></td><td>10 Meters</td></tr><tr><td><strong>Bluetooth Version</strong></td><td>5.4</td></tr><tr><td><strong>Earpiece Shape</strong></td><td>Bud</td></tr><tr><td><strong>Input Device Interface</strong></td><td>Bluetooth</td></tr><tr><td><strong>Noise Control Features</strong></td><td>Environmental Noise Cancellation</td></tr><tr><td><strong>Generation</strong></td><td>1</td></tr><tr><td><strong>Supports Bluetooth Technology</strong></td><td>Yes</td></tr><tr><td><strong>Special Feature</strong></td><td>Lightweight</td></tr><tr><td><strong>Package Dimensions</strong></td><td>4.29 x 3.98 x 1.54 inches</td></tr><tr><td><strong>Units</strong></td><td>1.0 Count</td></tr></table></div>",TRAUSI,,Open-Ear Headphones,"Cat:Electronics, Cat:Headphones,-Earbuds-&-Accessories, Cat:Headphones-&-Earbuds, Cat:Open-Ear-Headphones, Brand:TRAUSI, Price:Under-25, Feature:Bluetooth-5.4, Feature:Noise-Cancelling, Feature:ENC, Feature:IPX5-Waterproof, Feature:46Hr-Battery, Feature:Touch-Control, Feature:Wireless, Feature:Ergonomic, Use:Running, Use:Sports, Use:Workout, Keyword:Headphones, Keyword:Open, Keyword:Earbuds, Keyword:Enc, Keyword:Playtime, Keyword:Ergonomic, Keyword:Earhook, Keyword:Running, Keyword:Workout, Keyword:Sports, NewArrival:90days, NewArrival:180days, Rating:4.5+, Rating:4.0+, Rating:3.5+, Prime:Yes, Source:Amazon-US",FALSE,Title,Default Title,,,,,AMZ-B0G8HFTX1V,0,shopify,100,deny,manual,33.99,40.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/71B6po1SotL._AC_SL1500_.jpg,1,"TRAUSI Bluetooth 5.4 Headphones with LED Display, Open Ear Earbuds, ENC Noise - TRAUSI",FALSE,"TRAUSI Bluetooth 5.4 Headphones with LED Display, Open Ear Earbuds","TRAUSI Bluetooth 5.4 Headphones with LED Display, Open Ear. Features: Bluetooth 5.4, LED Battery Display, Auto Pairing, 46-Hour Battery, Sensitivity. Shop TRAUSI Open-Ear Headphones.",,https://m.media-amazon.com/images/I/71B6po1SotL._AC_SL1500_.jpg,lb,,23.99,TRUE,TRUE,,,draft
trausi-bluetooth-54-headphones-with-led-display-open-ear-earbuds-enc-noise,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/81d9nNFzSsL._AC_SL1500_.jpg,2,"TRAUSI Bluetooth 5.4 Headphones with LED Display, Open Ear Earbuds, ENC Noise - View 2",,,,,,,,,,,,,
trausi-bluetooth-54-headphones-with-led-display-open-ear-earbuds-enc-noise,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/81pjlctPfgL._AC_SL1500_.jpg,3,"TRAUSI Bluetooth 5.4 Headphones with LED Display, Open Ear Earbuds, ENC Noise - View 3",,,,,,,,,,,,,
trausi-bluetooth-54-headphones-with-led-display-open-ear-earbuds-enc-noise,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71-QelwGHdL._AC_SL1500_.jpg,4,"TRAUSI Bluetooth 5.4 Headphones with LED Display, Open Ear Earbuds, ENC Noise - View 4",,,,,,,,,,,,,
trausi-bluetooth-54-headphones-with-led-display-open-ear-earbuds-enc-noise,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71lx5V-tGDL._AC_SL1500_.jpg,5,"TRAUSI Bluetooth 5.4 Headphones with LED Display, Open Ear Earbuds, ENC Noise - View 5",,,,,,,,,,,,,
trausi-bluetooth-54-headphones-with-led-display-open-ear-earbuds-enc-noise,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/715ncVVyFiL._AC_SL1500_.jpg,6,"TRAUSI Bluetooth 5.4 Headphones with LED Display, Open Ear Earbuds, ENC Noise - Detail View",,,,,,,,,,,,,
trausi-bluetooth-54-headphones-with-led-display-open-ear-earbuds-enc-noise,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71r8FtcLW4L._AC_SL1500_.jpg,7,"TRAUSI Bluetooth 5.4 Headphones with LED Display, Open Ear Earbuds, ENC Noise - Detail View",,,,,,,,,,,,,
soundcore-by-anker-life-a1-true-wireless-earbuds-powerful-customized-sound,"Soundcore by Anker Life A1 True Wireless Earbuds, Powerful Customized Sound,","<div class=""sfx-features""><h3>Key Features</h3><ul><li><strong>Triple-Layer Diaphragm Drivers for Immersive Sound</strong> — Experience a sonic boom with oversized 8mm drivers delivering 40% deeper bass, 100% crisper treble, and rich mids that resonate with every beat.</li><li><strong>Marathon Battery Life for Non-Stop Music</strong> — Keep the tunes flowing for an incredible 40 hours, thanks to a high-capacity battery that offers 40-Hour Playtime per charge, plus 30 additional hours from the sleek charging case.</li><li><strong>Lightning-Fast Charging for Instant Gratification</strong> — A mere 10-minute charge injects 2 hours of audio bliss into your day, ensuring your soundtrack continues with barely a pause.</li><li><strong>Tailored Acoustics with Custom Sound Modes</strong> — Switch effortlessly between Signature, Bass Booster, and 3 Custom Sound Modes to fine-tune your audio experience, whether you're feeling the burn, enjoying every lyric, or catching up on your favorite shows.</li><li><strong>Dual Charging Convenience at Your Fingertips</strong> — Power up with ease using the included Anker USB-C cable or simply drop your device onto a wireless charging pad for effortless energy top-ups.</li></ul></div>
<div class=""sfx-specs""><h3>Specifications</h3><table class=""sfx-spec-table""><tr><td><strong>Sensitivity</strong></td><td>105 dB</td></tr><tr><td><strong>Headphones Jack</strong></td><td>3.5 mm Jack</td></tr><tr><td><strong>Model Name</strong></td><td>Life A1</td></tr><tr><td><strong>Connectivity Technology</strong></td><td>Wireless</td></tr><tr><td><strong>Wireless Communication Technology</strong></td><td>Bluetooth</td></tr><tr><td><strong>Included Components</strong></td><td>Cable, Ear Cushions, Wireless Charging Case</td></tr><tr><td><strong>Age Range (Description)</strong></td><td>Adult</td></tr><tr><td><strong>Material</strong></td><td>Plastic</td></tr><tr><td><strong>Specific Uses For Product</strong></td><td>Sports and Exercise</td></tr><tr><td><strong>Charging Time</strong></td><td>35 Hours</td></tr><tr><td><strong>Recommended Uses For Product</strong></td><td>Commute, travel, sports</td></tr><tr><td><strong>Compatible Devices</strong></td><td>Cellphones</td></tr><tr><td><strong>Control Type</strong></td><td>control</td></tr><tr><td><strong>Cable Feature</strong></td><td>Without Cable</td></tr><tr><td><strong>Water Resistance Level</strong></td><td>Water Resistant</td></tr><tr><td><strong>Customer Package Type</strong></td><td>protective packaging</td></tr><tr><td><strong>Style</strong></td><td>In-ear</td></tr><tr><td><strong>Control Method</strong></td><td>Touch</td></tr><tr><td><strong>Number of Items</strong></td><td>1</td></tr><tr><td><strong>Controller Type</strong></td><td>Touch</td></tr><tr><td><strong>Battery Life</strong></td><td>9 Hours</td></tr><tr><td><strong>Audio Driver Type</strong></td><td>Dynamic Driver</td></tr><tr><td><strong>Bluetooth Range</strong></td><td>10 Meters</td></tr><tr><td><strong>Bluetooth Version</strong></td><td>5.0</td></tr><tr><td><strong>Carrying Case Weight</strong></td><td>1.92 Ounces</td></tr><tr><td><strong>Carrying Case Color</strong></td><td>Black</td></tr><tr><td><strong>Audio Driver Size</strong></td><td>8 Millimeters</td></tr><tr><td><strong>Earpiece Shape</strong></td><td>rounded tips</td></tr><tr><td><strong>Hardware Interface</strong></td><td>Bluetooth</td></tr><tr><td><strong>UPC</strong></td><td>194644062507</td></tr><tr><td><strong>Input Device Interface</strong></td><td>Bluetooth</td></tr><tr><td><strong>Noise Control Features</strong></td><td>Noise cancellation for calls</td></tr><tr><td><strong>Supports Bluetooth Technology</strong></td><td>Yes</td></tr><tr><td><strong>Special Feature</strong></td><td>35 hour playtime, One Step Pairing, Waterproof</td></tr><tr><td><strong>Product Dimensions</strong></td><td>3.21 x 1.44 x 1.3 inches</td></tr><tr><td><strong>Units</strong></td><td>1.0 Count</td></tr></table></div>",Soundcore,,Earbud Headphones,"Cat:Electronics, Cat:Headphones,-Earbuds-&-Accessories, Cat:Headphones-&-Earbuds, Cat:Earbud-Headphones, Brand:Soundcore, Price:25-50, Feature:Bluetooth, Feature:IPX7-Waterproof, Feature:USB-C, Feature:Fast-Charging, Feature:Wireless-Charging, Feature:Wireless, Feature:True-Wireless, Use:Sports, Keyword:Anker, Keyword:Earbuds, Keyword:Powerful, Keyword:Customized, Keyword:Playtime, Keyword:Charging, Keyword:Usb-c, Keyword:Fast, Keyword:Charge, Keyword:Button, Keyword:Commute, Keyword:Sports, Rating:4.0+, Rating:3.5+, Prime:Yes, Source:Amazon-US",FALSE,Title,Default Title,,,,,AMZ-B08KDZ2NZX,0,shopify,100,deny,manual,69.99,83.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/51QReosscPL._AC_SL1500_.jpg,1,"Soundcore by Anker Life A1 True Wireless Earbuds, Powerful Customized Sound, - Soundcore",FALSE,"Soundcore by Anker Life A1 True Wireless Earbuds, Powerful Customized","Soundcore by Anker Life A1 True Wireless Earbuds, Powerful. Features: Triple-Layer Diaphragm Drivers for Immersive Sound, Marathon Battery Life for Non-Stop Music, Lightning-Fast Charging for Instant Gratification. Shop Soundcore Earbud Headphones.",,https://m.media-amazon.com/images/I/51QReosscPL._AC_SL1500_.jpg,lb,,49.99,TRUE,TRUE,,,draft
soundcore-by-anker-life-a1-true-wireless-earbuds-powerful-customized-sound,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71VoZvBTxCL._AC_SL1500_.jpg,2,"Soundcore by Anker Life A1 True Wireless Earbuds, Powerful Customized Sound, - View 2",,,,,,,,,,,,,
soundcore-by-anker-life-a1-true-wireless-earbuds-powerful-customized-sound,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71IQn8CNnqL._AC_SL1500_.jpg,3,"Soundcore by Anker Life A1 True Wireless Earbuds, Powerful Customized Sound, - View 3",,,,,,,,,,,,,
soundcore-by-anker-life-a1-true-wireless-earbuds-powerful-customized-sound,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/61jdbFyiBuL._AC_SL1500_.jpg,4,"Soundcore by Anker Life A1 True Wireless Earbuds, Powerful Customized Sound, - View 4",,,,,,,,,,,,,
soundcore-by-anker-life-a1-true-wireless-earbuds-powerful-customized-sound,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71HVbMYFLlL._AC_SL1500_.jpg,5,"Soundcore by Anker Life A1 True Wireless Earbuds, Powerful Customized Sound, - View 5",,,,,,,,,,,,,
soundcore-by-anker-life-a1-true-wireless-earbuds-powerful-customized-sound,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71VlvT9K3RL._AC_SL1500_.jpg,6,"Soundcore by Anker Life A1 True Wireless Earbuds, Powerful Customized Sound, - Detail View",,,,,,,,,,,,,
soundcore-by-anker-life-a1-true-wireless-earbuds-powerful-customized-sound,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/61EdcQRQjYL._AC_SL1500_.jpg,7,"Soundcore by Anker Life A1 True Wireless Earbuds, Powerful Customized Sound, - Detail View",,,,,,,,,,,,,
