Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Included / International,Price / International,Compare At Price / International,Status
petlibro-automatic-cat-feeder-5g-wifi-automatic-dog-food-dispenser-with,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71KVqLHs2LL._AC_SL1500_.jpg,2,"PETLIBRO Automatic Cat Feeder, 5G WiFi Automatic Dog Food Dispenser with - View 2",,,,,,,,,,,,,
petlibro-automatic-cat-feeder-5g-wifi-automatic-dog-food-dispenser-with,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71OCNVBr76L._AC_SL1500_.jpg,3,"PETLIBRO Automatic Cat Feeder, 5G WiFi Automatic Dog Food Dispenser with - View 3",,,,,,,,,,,,,
petlibro-automatic-cat-feeder-5g-wifi-automatic-dog-food-dispenser-with,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71kU4OjYwhL._AC_SL1500_.jpg,4,"PETLIBRO Automatic Cat Feeder, 5G WiFi Automatic Dog Food Dispenser with - View 4",,,,,,,,,,,,,
petlibro-automatic-cat-feeder-5g-wifi-automatic-dog-food-dispenser-with,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71GwsJac64L._AC_SL1500_.jpg,5,"PETLIBRO Automatic Cat Feeder, 5G WiFi Automatic Dog Food Dispenser with - View 5",,,,,,,,,,,,,
petlibro-automatic-cat-feeder-5g-wifi-automatic-dog-food-dispenser-with,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71WYXNS5X5L._AC_SL1500_.jpg,6,"PETLIBRO Automatic Cat Feeder, 5G WiFi Automatic Dog Food Dispenser with - Detail View",,,,,,,,,,,,,
petlibro-automatic-cat-feeder-5g-wifi-automatic-dog-food-dispenser-with,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/6194IUFFEJL._AC_SL1500_.jpg,7,"PETLIBRO Automatic Cat Feeder, 5G WiFi Automatic Dog Food Dispenser with - Detail View",,,,,,,,,,,,,
petlibro-automatic-cat-feeder-5g-wifi-automatic-dog-food-dispenser-with,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71UIj9OOvVL._AC_SL1500_.jpg,8,"PETLIBRO Automatic Cat Feeder, 5G WiFi Automatic Dog Food Dispenser with - Detail View",,,,,,,,,,,,,
petlibro-automatic-cat-feeder-5g-wifi-automatic-dog-food-dispenser-with,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/81kTveRCZ1L._AC_SL1500_.jpg,9,"PETLIBRO Automatic Cat Feeder, 5G WiFi Automatic Dog Food Dispenser with - Detail View",,,,,,,,,,,,,
petlibro-automatic-cat-feeder-3l-programmable-pet-food-dispenser-with,PETLIBRO Automatic Cat Feeder – 3L Programmable Pet Food Dispenser with,"<div class=""sfx-features""><h3>Key Features</h3><ul><li>Programmable Feeding Schedule – Set up to 6 meals per day to support your pet’s healthy diet and prevent overeating.</li><li>Portion Control for Cats & Dogs – Each meal adjustable from 1–50 portions (2.5 teaspoons per portion).</li><li>Keep Food Fresh & Dry – Patent rotor, secure twist-lock lid, sealing strip, and included desiccant bag lock in freshness and preserve flavor—say goodbye to stale kibble.</li><li>Dual Power Supply & Battery Backup – USB-C + 3 D-Cell batteries, no worry during power outage, the batteries can last about 30-50 days.</li><li>Personalized Voice Meal Call – Record a 10-sec message to call your pet every mealtime, comforting your pet at mealtime even when you're away.</li><li>Infrared Anti-Jam Safety Stop – Smart infrared detection cuts power when an obstruction is detected—protecting both the feeder and your pet.</li></ul></div>
<div class=""sfx-specs""><h3>Specifications</h3><table class=""sfx-spec-table""><tr><td><strong>Item Package Dimensions L x W x H</strong></td><td>11.81 x 7.95 x 7.83 inches</td></tr><tr><td><strong>Item Dimensions LxWxH</strong></td><td>4.53 x 3.03 x 3.03 inches</td></tr><tr><td><strong>Brand Name</strong></td><td>PETLIBRO</td></tr><tr><td><strong>Target Audience Keyword</strong></td><td>dogs, house-cats, small-animal-pets</td></tr><tr><td><strong>Directions</strong></td><td>Please use dry kibble with diameter 2-15mm; Please replace the desiccant bag every half a month; Please do not wash the feeder base; Please wipe dry all the parts before use</td></tr><tr><td><strong>Warranty Description</strong></td><td>24 Months Warranty</td></tr><tr><td><strong>Model Name</strong></td><td>PETLIBRO Granary Automatic Cat Feeder</td></tr><tr><td><strong>Color</strong></td><td>Black</td></tr><tr><td><strong>Size</strong></td><td>3 L</td></tr><tr><td><strong>Material</strong></td><td>Stainless Steel</td></tr><tr><td><strong>Age Range Description</strong></td><td>All Life Stages</td></tr><tr><td><strong>Care Instructions</strong></td><td>Hand Wash Only</td></tr><tr><td><strong>Number of Items</strong></td><td>1</td></tr><tr><td><strong>Style</strong></td><td>automatic pet feeder</td></tr><tr><td><strong>Breed Recommendation</strong></td><td>All Breed Sizes, Cats, Dogs</td></tr><tr><td><strong>Included Components</strong></td><td>Automatic Pet Feeder*1, Charger*1, Desiccant Bag*1, Quick Guide*1, User Manual</td></tr><tr><td><strong>Specific Uses for Product</strong></td><td>Feed pets while traveling, Help pets on a healthy diet, Pet daily feeding, Suitable for pets, Suitable for pets at all stages</td></tr></table></div>",PETLIBRO,,Automatic Feeders,"Cat:Pet-Supplies, Cat:Cats, Cat:Feeding-&-Watering-Supplies, Cat:Automatic-Feeders, Brand:PETLIBRO, Price:50-100, Feature:USB-C, Feature:3L-Capacity, Feature:6-Meal, Feature:Programmable-Timer, Use:Cat, Use:Pet, Keyword:Automatic, Keyword:Cat, Keyword:Feeder, Keyword:Programmable, Keyword:Pet, Keyword:Food, Keyword:Dispenser, Keyword:Airtight, Keyword:Storage, Keyword:Timed, Keyword:Portion, Keyword:Meal, Keyword:Supply, Keyword:Clog-free, Keyword:Healthy, Keyword:Feeding, Keyword:Cats, Keyword:Dogs, Rating:4.0+, Rating:3.5+, Prime:Yes, Source:Amazon-US",FALSE,Title,Default Title,,,,,AMZ-B0953SDCRG,0,shopify,100,deny,manual,94.99,113.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/71o4Rw9o-+L._AC_SL1500_.jpg,1,PETLIBRO Automatic Cat Feeder – 3L Programmable Pet Food Dispenser with - PETLIBRO,FALSE,PETLIBRO Automatic Cat Feeder – 3L Programmable Pet Food Dispenser,"PETLIBRO Automatic Cat Feeder – 3L Programmable Pet Food. Features: Item Package Dimensions L x W x H, Item Dimensions LxWxH, Brand Name, Target Audience Keyword, Directions. Shop PETLIBRO Automatic Feeders.",,https://m.media-amazon.com/images/I/71o4Rw9o-+L._AC_SL1500_.jpg,lb,,69.98,TRUE,TRUE,,,draft
petlibro-automatic-cat-feeder-3l-programmable-pet-food-dispenser-with,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71jAIiUScmL._AC_SL1500_.jpg,2,PETLIBRO Automatic Cat Feeder – 3L Programmable Pet Food Dispenser with - View 2,,,,,,,,,,,,,
petlibro-automatic-cat-feeder-3l-programmable-pet-food-dispenser-with,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/61hdlnk7p0L._AC_SL1500_.jpg,3,PETLIBRO Automatic Cat Feeder – 3L Programmable Pet Food Dispenser with - View 3,,,,,,,,,,,,,
petlibro-automatic-cat-feeder-3l-programmable-pet-food-dispenser-with,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/61sjXl49FRL._AC_SL1500_.jpg,4,PETLIBRO Automatic Cat Feeder – 3L Programmable Pet Food Dispenser with - View 4,,,,,,,,,,,,,
petlibro-automatic-cat-feeder-3l-programmable-pet-food-dispenser-with,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/61Qus3ZcwyL._AC_SL1500_.jpg,5,PETLIBRO Automatic Cat Feeder – 3L Programmable Pet Food Dispenser with - View 5,,,,,,,,,,,,,
petlibro-automatic-cat-feeder-3l-programmable-pet-food-dispenser-with,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/61kmvZN2q3L._AC_SL1500_.jpg,6,PETLIBRO Automatic Cat Feeder – 3L Programmable Pet Food Dispenser with - Detail View,,,,,,,,,,,,,
petlibro-automatic-cat-feeder-3l-programmable-pet-food-dispenser-with,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/61n1IUftgiL._AC_SL1500_.jpg,7,PETLIBRO Automatic Cat Feeder – 3L Programmable Pet Food Dispenser with - Detail View,,,,,,,,,,,,,
petlibro-automatic-cat-feeder-3l-programmable-pet-food-dispenser-with,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/51BDVlXVU6L._AC_SL1456_.jpg,8,PETLIBRO Automatic Cat Feeder – 3L Programmable Pet Food Dispenser with - Detail View,,,,,,,,,,,,,
oneisall-automatic-cat-feeder-for-2-cats-20-cups5l-automatic-cat-food,"oneisall Automatic Cat Feeder for 2 Cats, 20 Cups/5L Automatic Cat Food","<div class=""sfx-features""><h3>Key Features</h3><ul><li><strong>Easy to Set Up</strong> — oneisall automatic cat food dispenser has a dial to simplify the programme. Everyone can easily set up it and control feeding</li><li><strong>Peaceful Mealtime for 2 Cats</strong> — The bowls are placed opposite with an 11-inch distance. It creates a comfortable space for each cat to eat same amount of food. Avoid queuing or fighting</li><li><strong>5 L/20 Cups Capacity</strong> — A full tank of dry food allows 2 adult cats to eat for 10 days. You don’t need to ask neighbors or pet sisters to feed your pets when you go away for weekend or vacation</li><li><strong>10 s Voice Recorder</strong> — You can record a 10 s calling message. The feeder would play the audio before each meal</li><li><strong>Precise Portion control</strong> — 1 Portion ≈ 10 Grams ≈ 1/12 Cup. Allowed kibble size less than 0.5 inch. Up to 6 meals a day. The portion means the kibble amount of each bowl</li><li><strong>Stay-Fresh Tech</strong> — oneisall Feeder with multi-layer sealing + desiccants keeps cat food fresh & crisp—so your cat enjoys crunchy meals. Its food-grade stainless steel bowl is hygienic, acne-preventing, easy to clean + dishwasher-safe.</li></ul></div>
<div class=""sfx-specs""><h3>Specifications</h3><table class=""sfx-spec-table""><tr><td><strong>Item Package Dimensions L x W x H</strong></td><td>11.02 x 7.83 x 7.76 inches</td></tr><tr><td><strong>Item Dimensions LxWxH</strong></td><td>16.73 x 7.09 x 13.4 inches</td></tr><tr><td><strong>Brand Name</strong></td><td>oneisall</td></tr><tr><td><strong>Target Audience Keyword</strong></td><td>house-cats</td></tr><tr><td><strong>Directions</strong></td><td>Battery is only for backup. We recommand to use the feeder with cord plug-in.</td></tr><tr><td><strong>Warranty Description</strong></td><td>2 Year Manufacturer</td></tr><tr><td><strong>Model Name</strong></td><td>PFD-002</td></tr><tr><td><strong>Color</strong></td><td>Black</td></tr><tr><td><strong>Size</strong></td><td>Dual-black</td></tr><tr><td><strong>Material</strong></td><td>Stainless Steel</td></tr><tr><td><strong>Age Range Description</strong></td><td>All Life Stages</td></tr><tr><td><strong>Care Instructions</strong></td><td>Dishwasher Safe</td></tr><tr><td><strong>Style</strong></td><td>Modern</td></tr><tr><td><strong>Breed Recommendation</strong></td><td>Multi Cats</td></tr><tr><td><strong>Included Components</strong></td><td>Lid, Stand</td></tr><tr><td><strong>Specific Uses for Product</strong></td><td>Indoor</td></tr></table></div>",oneisall,,Automatic Feeders,"Cat:Pet-Supplies, Cat:Cats, Cat:Feeding-&-Watering-Supplies, Cat:Automatic-Feeders, Brand:oneisall, Price:25-50, Feature:5L-Capacity, Feature:20-Cup, Feature:6-Meal, Feature:Stainless-Steel, Feature:Voice-Recording, Feature:Programmable-Timer, Use:Cat, Keyword:Automatic, Keyword:Cat, Keyword:Feeder, Keyword:Cats, Keyword:Food, Keyword:Dispenser, Keyword:Pets, Keyword:Indoor, Keyword:Timed, Keyword:Dry, Rating:4.5+, Rating:4.0+, Rating:3.5+, Prime:Yes, Source:Amazon-US",FALSE,Title,Default Title,,,,,AMZ-B0C5X2G933,0,shopify,100,deny,manual,67.99,81.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/61GGQluO1XL._AC_SL1300_.jpg,1,"oneisall Automatic Cat Feeder for 2 Cats, 20 Cups/5L Automatic Cat Food - oneisall",FALSE,"oneisall Automatic Cat Feeder for 2 Cats, 20 Cups/5L Automatic Cat","oneisall Automatic Cat Feeder for 2 Cats, 20 Cups/5L. Features: Easy to Set Up, Peaceful Mealtime for 2 Cats, 5 L/20 Cups Capacity, 10 s Voice Recorder, Precise Portion control. Shop oneisall Automatic Feeders.",,https://m.media-amazon.com/images/I/61GGQluO1XL._AC_SL1300_.jpg,lb,,49.99,TRUE,TRUE,,,draft
oneisall-automatic-cat-feeder-for-2-cats-20-cups5l-automatic-cat-food,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71fV52dG-+L._AC_SL1500_.jpg,2,"oneisall Automatic Cat Feeder for 2 Cats, 20 Cups/5L Automatic Cat Food - View 2",,,,,,,,,,,,,
oneisall-automatic-cat-feeder-for-2-cats-20-cups5l-automatic-cat-food,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71eUwR66PML._AC_SL1500_.jpg,3,"oneisall Automatic Cat Feeder for 2 Cats, 20 Cups/5L Automatic Cat Food - View 3",,,,,,,,,,,,,
oneisall-automatic-cat-feeder-for-2-cats-20-cups5l-automatic-cat-food,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71KRSpCPgqL._AC_SL1500_.jpg,4,"oneisall Automatic Cat Feeder for 2 Cats, 20 Cups/5L Automatic Cat Food - View 4",,,,,,,,,,,,,
oneisall-automatic-cat-feeder-for-2-cats-20-cups5l-automatic-cat-food,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71wCxA5CpmL._AC_SL1500_.jpg,5,"oneisall Automatic Cat Feeder for 2 Cats, 20 Cups/5L Automatic Cat Food - View 5",,,,,,,,,,,,,
oneisall-automatic-cat-feeder-for-2-cats-20-cups5l-automatic-cat-food,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71ZYMDdoNJL._AC_SL1500_.jpg,6,"oneisall Automatic Cat Feeder for 2 Cats, 20 Cups/5L Automatic Cat Food - Detail View",,,,,,,,,,,,,
oneisall-automatic-cat-feeder-for-2-cats-20-cups5l-automatic-cat-food,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71g8BzIWrjL._AC_SL1500_.jpg,7,"oneisall Automatic Cat Feeder for 2 Cats, 20 Cups/5L Automatic Cat Food - Detail View",,,,,,,,,,,,,
oneisall-automatic-cat-feeder-for-2-cats-20-cups5l-automatic-cat-food,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71auSjpNN+L._AC_SL1500_.jpg,8,"oneisall Automatic Cat Feeder for 2 Cats, 20 Cups/5L Automatic Cat Food - Detail View",,,,,,,,,,,,,
oneisall-automatic-cat-feeder-for-2-cats-20-cups5l-automatic-cat-food,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71HVzhO3X6L._AC_SL1500_.jpg,9,"oneisall Automatic Cat Feeder for 2 Cats, 20 Cups/5L Automatic Cat Food - Detail View",,,,,,,,,,,,,
